FID,Lon,Lat,Title,Date,Start_Time,End_Date,End_Time,All_day_ev,Reminder_o,Descriptio,Location
64,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,1/6/2023 0:00,1:15:00 PM,1/6/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
65,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,1/20/2023 0:00,1:15:00 PM,1/20/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
66,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,2/3/2023 0:00,1:15:00 PM,2/3/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
67,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,2/17/2023 0:00,1:15:00 PM,2/17/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
68,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,3/3/2023 0:00,1:15:00 PM,3/3/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
69,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,3/17/2023 0:00,1:15:00 PM,3/17/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
70,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,3/31/2023 0:00,1:15:00 PM,3/31/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
71,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,4/14/2023 0:00,1:15:00 PM,4/14/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
72,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,4/28/2023 0:00,1:15:00 PM,4/28/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
73,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,5/12/2023 0:00,1:15:00 PM,5/12/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
74,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,5/26/2023 0:00,1:15:00 PM,5/26/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
75,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,6/9/2023 0:00,1:15:00 PM,6/9/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
76,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,6/23/2023 0:00,1:15:00 PM,6/23/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
77,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,7/7/2023 0:00,1:15:00 PM,7/7/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
78,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,7/21/2023 0:00,1:15:00 PM,7/21/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
79,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,8/4/2023 0:00,1:15:00 PM,8/4/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
80,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,8/18/2023 0:00,1:15:00 PM,8/18/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
81,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,9/1/2023 0:00,1:15:00 PM,9/1/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
82,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,9/15/2023 0:00,1:15:00 PM,9/15/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
83,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,9/29/2023 0:00,1:15:00 PM,9/29/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
84,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,10/13/2023 0:00,1:15:00 PM,10/13/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
85,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,10/27/2023 0:00,1:15:00 PM,10/27/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
86,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,11/10/2023 0:00,1:15:00 PM,11/10/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
87,-72.65278037,41.66297074,ROCKY HILL (CANCELED) - The Oasis Church: Elm Ridge Park,11/24/2023 0:00,1:15:00 PM,11/24/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
88,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,12/8/2023 0:00,1:15:00 PM,12/8/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
89,-72.65278037,41.66297074,ROCKY HILL - The Oasis Church: Elm Ridge Park,12/22/2023 0:00,1:15:00 PM,12/22/2023 0:00,1:45:00 PM,FALSE,FALSE,<html-blob><table> <colgroup><col> </colgroup><tbody><tr>  <td>Every other Friday.</td> </tr></tbody></table><br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&n,"376 Elm St, Rocky Hill, CT 06067, USA"
90,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,1/4/2023 0:00,9:00:00 AM,1/4/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
91,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,1/18/2023 0:00,9:00:00 AM,1/18/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
92,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,2/1/2023 0:00,9:00:00 AM,2/1/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
93,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,2/15/2023 0:00,9:00:00 AM,2/15/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
94,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,3/1/2023 0:00,9:00:00 AM,3/1/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
95,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,3/15/2023 0:00,9:00:00 AM,3/15/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
96,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,3/29/2023 0:00,9:00:00 AM,3/29/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
97,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,4/12/2023 0:00,9:00:00 AM,4/12/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
98,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,4/26/2023 0:00,9:00:00 AM,4/26/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
99,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,5/10/2023 0:00,9:00:00 AM,5/10/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
100,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,5/24/2023 0:00,9:00:00 AM,5/24/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
101,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,6/7/2023 0:00,9:00:00 AM,6/7/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
102,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,6/21/2023 0:00,9:00:00 AM,6/21/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
103,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,7/5/2023 0:00,9:00:00 AM,7/5/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
104,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,7/19/2023 0:00,9:00:00 AM,7/19/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
105,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,8/2/2023 0:00,9:00:00 AM,8/2/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
106,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,8/16/2023 0:00,9:00:00 AM,8/16/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
107,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,8/30/2023 0:00,9:00:00 AM,8/30/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
108,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,9/13/2023 0:00,9:00:00 AM,9/13/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
109,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,9/27/2023 0:00,9:00:00 AM,9/27/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
110,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,10/11/2023 0:00,9:00:00 AM,10/11/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
111,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,10/25/2023 0:00,9:00:00 AM,10/25/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
112,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,11/8/2023 0:00,9:00:00 AM,11/8/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
113,-72.37413361,41.73913608,ANDOVER - Andover Congregational Church,11/22/2023 0:00,9:00:00 AM,11/22/2023 0:00,9:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday,&nbsp;<b>9-9:30AM</b><br><br><u></u>","359 US-6, Andover, CT 06232, USA"
